college_code,college_name,branch_name,category,percentile,merit_rank,round,admission_type
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,LSC,66.55,50182,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Mechanical Engineering,LOBC,70.56,42960,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,GOPEN,77.06,27969,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,GSC,71.59,40740,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,GOBC,76.00,30447,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,LOPEN,78.35,25014,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,LNTB,73.09,37329,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,LOBC,76.40,29581,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,LSEBC,76.57,29127,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Electronics and Computer Engineering,LNTC,75.00,33237,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,79.83,21548,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,78.80,23987,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTC,76.57,29150,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,78.94,23613,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,79.33,22695,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSEBC,78.23,25308,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,77.29,27423,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LNTA,75.88,30839,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GOPEN,78.11,25564,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GSC,75.54,31627,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GNTA,74.97,33896,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GNTC,76.11,30249,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GOBC,77.09,27897,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),GSEBC,77.83,26254,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),LOPEN,78.44,24804,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),LOBC,78.06,25682,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",Computer Science and Engineering(Data Science),EWS,74.97,33910,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",VLSI,GOPEN,70.11,43898,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",VLSI,GOBC,62.00,55017,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",VLSI,GSEBC,65.89,51085,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",VLSI,LOPEN,69.89,44310,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",5G,GOPEN,66.97,49516,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",5G,LOPEN,66.97,49511,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad (Un-Aided)",5G,LOPEN,66.51,50216,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Agricultural Engineering,GOPEN,73.20,37122,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Agricultural Engineering,LOPEN,77.86,26157,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,PWDR-OBC,69.49,45092,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,GOPEN,83.63,13569,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,GSC,82.06,16713,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,GNTA,83.36,14111,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,GOBC,83.42,14005,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LOPEN,86.74,8014,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LSC,81.79,17279,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LST,75.00,33200,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LNTC,78.00,25789,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LOBC,80.11,20918,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,LSEBC,82.88,15054,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Civil Engineering,EWS,80.68,19685,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,PWDR-OBC,60.06,56181,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GOPEN,87.37,7062,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GSC,81.89,17063,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GNTA,85.38,10308,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GNTB,81.94,17016,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GNTC,85.03,10935,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GNTD,87.09,7482,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GOBC,86.57,8295,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,GSEBC,86.80,7917,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,LOPEN,89.83,3752,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,LOBC,89.12,4616,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Engineering,EWS,86.94,7729,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,GOPEN,86.11,9058,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,GSC,80.69,19672,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,GNTC,82.13,16583,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,GOBC,83.77,13273,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,GSEBC,84.71,11519,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,LOPEN,85.54,10037,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,LNTA,76.29,29803,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,LOBC,81.41,18117,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Computer Science and Design,EWS,76.00,30463,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOPEN,86.80,7950,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GSC,82.44,15961,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOBC,86.11,9062,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOPEN,88.29,5731,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LNTB,80.29,20515,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LNTC,79.70,21910,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOBC,86.34,8653,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LSEBC,83.60,13590,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,EWS,83.22,14367,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,GOPEN,86.33,8701,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,GSC,81.33,18257,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,GNTA,81.11,18740,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,GOBC,83.00,14806,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,GSEBC,83.33,14136,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,LOPEN,87.24,7251,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,LSC,84.78,11399,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,LNTC,85.17,10701,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,LOBC,83.94,12969,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,EWS,61.89,55119,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electrical Engineering,LST,83.65,13535,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,85.82,9562,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,91.24,2374,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSC,81.06,18853,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,82.24,16332,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSEBC,86.76,7979,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,70.59,42860,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Plastic and Polymer Engineering,GOPEN,62.65,54548,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Plastic and Polymer Engineering,LOPEN,68.34,47212,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Plastic and Polymer Engineering,LOPEN,57.00,57185,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,78.05,25755,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GSC,72.46,38779,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GNTB,76.26,29881,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GNTC,75.43,31880,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GNTD,67.78,48203,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
2113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad (Un-Aided Autonomous)",Mechanical Engineering,GOBC,75.13,32597,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
